[Metadata]
Go to McDonald!!
McGiygas
Bephilops & Sequencer
ran ran ru mother earthbound
999
0.1


[TimingPoints]
0,458.015267175573,4,2,2,100,1,0
115,491.803278688525,4,2,2,100,1,0
1713,600,4,2,2,100,1,0
2013,491.803278688525,4,2,2,100,1,0
3980,0.915541313801785,4,2,2,100,1,0
3983,491.803278688525,4,2,2,100,1,0
4352,0.915541313801785,4,2,2,100,1,0
4354,461.538461538462,4,2,2,100,1,0
4931,491.803278688525,4,2,2,100,1,0
12677,0.915541313801785,4,2,2,100,1,0
12681,491.803278688525,4,2,2,100,1,0
12927,0.915541313801785,4,2,2,100,1,0
12930,491.803278688525,4,2,2,100,1,0
13299,0.915541313801785,4,2,2,100,1,0
13303,491.803278688525,4,2,2,100,1,0
13671,0.915541313801785,4,2,2,100,1,0
13675,491.803278688525,4,2,2,100,1,0
14044,0.915541313801785,4,2,2,100,1,0
14047,491.803278688525,4,2,2,100,1,0
14416,0.915541313801785,4,2,2,100,1,0
14421,491.803278688525,4,2,2,100,1,0
17372,0.915541313801785,4,2,2,100,1,0
17374,491.803278688525,4,2,2,100,1,0
18480,0.915541313801785,4,2,2,100,1,0
18482,491.803278688525,4,2,2,100,1,0
19588,0.915541313801785,4,2,2,100,1,0
19590,491.803278688525,4,2,2,100,1,0
20574,0.915541313801785,4,2,2,100,1,0
20575,491.803278688525,4,2,2,100,1,0
21559,0.915541313801785,4,2,2,100,1,0
21561,491.803278688525,4,2,2,100,1,0
22544,0.915541313801785,4,2,2,100,1,0
22546,491.803278688525,4,2,2,100,1,0
23530,0.915541313801785,4,2,2,100,1,0
23532,491.803278688525,4,2,2,100,1,0
24024,491.803278688525,4,2,2,100,1,0
24024,0.915541313801785,4,2,2,100,1,0
24393,0.915541313801785,4,2,2,100,1,0
24397,491.803278688525,4,2,2,100,1,0
26365,0.915541313801785,4,2,2,100,1,0
26369,983.606557377049,4,2,2,100,1,0
26615,0.915541313801785,4,2,2,100,1,0
26616,983.606557377049,4,2,2,100,1,0
27108,0.915541313801785,4,2,2,100,1,0
27109,983.606557377049,4,2,2,100,1,0
27478,0.915541313801785,4,2,2,100,1,0
27480,983.606557377049,4,2,2,100,1,0
28464,0.915541313801785,4,2,2,100,1,0
28465,983.606557377049,4,2,2,100,1,0
28711,0.915541313801785,4,2,2,100,1,0
28712,983.606557377049,4,2,2,100,1,0
29081,0.915541313801785,4,2,2,100,1,0
29082,983.606557377049,4,2,2,100,1,0
29451,33.4560048975148,4,2,2,100,1,0
29652,60.220810865034,4,2,2,100,1,0
29732,421.545772894488,4,2,2,100,1,0
29943,2950.82456225104,4,2,2,100,1,0
30435,983.606557377049,4,2,2,100,1,0
30558,0.915541313801785,4,2,2,100,1,0
30559,983.606557377049,4,2,2,100,1,0
31051,0.915541313801785,4,2,2,100,1,0
31052,983.606557377049,4,2,2,100,1,0
31482,24.2865816636308,4,2,2,100,1,0
31555,72.8597449908925,4,2,2,100,1,0
31592,218.579234972678,4,2,2,100,1,0
31646,655.737704918033,4,2,2,100,1,0
31728,1967.2131147541,4,2,2,100,1,0
31974,24.2865816636308,4,2,2,100,1,0
32047,72.8597449908925,4,2,2,100,1,0
32084,218.579234972678,4,2,2,100,1,0
32138,655.737704918033,4,2,2,100,1,0
32220,1967.2131147541,4,2,2,100,1,0
32466,983.606557377049,4,2,2,100,1,0
34310,0.915541313801785,4,2,2,100,1,0
34312,983.606557377049,4,2,2,100,1,0
34435,7868.85245901639,4,2,2,100,1,0
34763,0.915541313801785,4,2,2,100,1,0
34764,7868.85245901639,4,2,2,100,1,0
35092,0.915541313801785,4,2,2,100,1,0
35093,7868.85245901639,4,2,2,100,1,0
35421,0.915541313801785,4,2,2,100,1,0
35422,7868.85245901639,4,2,2,100,1,0
35750,0.915541313801785,4,2,2,100,1,0
35751,7868.85245901639,4,2,2,100,1,0
36243,0.915541313801785,4,2,2,100,1,0
36245,7868.85245901639,4,2,2,100,1,0
36737,0.915541313801785,4,2,2,100,1,0
36738,7868.85245901639,4,2,2,100,1,0
37230,0.915541313801785,4,2,2,100,1,0
37232,7868.85245901639,4,2,2,100,1,0
37559,0.915541313801785,4,2,2,100,1,0
37561,7868.85245901639,4,2,2,100,1,0
37888,0.915541313801785,4,2,2,100,1,0
37890,7868.85245901639,4,2,2,100,1,0
38381,0.915541313801785,4,2,2,100,1,0
38384,7868.85245901639,4,2,2,100,1,0
38876,0.915541313801785,4,2,2,100,1,0
38877,7868.85245901639,4,2,2,100,1,0
39205,0.915541313801785,4,2,2,100,1,0
39206,7868.85245901639,4,2,2,100,1,0
39534,0.915541313801785,4,2,2,100,1,0
39535,7868.85245901639,4,2,2,100,1,0
39863,0.915541313801785,4,2,2,100,1,0
39864,7868.85245901639,4,2,2,100,1,0
40356,0.915541313801785,4,2,2,100,1,0
40358,7868.85245901639,4,2,2,100,1,0
40850,0.915541313801785,4,2,2,100,1,0
40851,7868.85245901639,4,2,2,100,1,0
41343,0.915541313801785,4,2,2,100,1,0
41344,7868.85245901639,4,2,2,100,1,0
41672,0.915541313801785,4,2,2,100,1,0
41673,7868.85245901639,4,2,2,100,1,0
42001,0.915541313801785,4,2,2,100,1,0
42002,491.803278688525,4,2,2,100,1,0
42248,0.915541313801785,4,2,2,100,1,0
42252,491.803278688525,4,2,2,100,1,0
42375,0.915541313801785,4,2,2,100,1,0
42378,491.803278688525,4,2,2,100,1,0
42501,0.915541313801785,4,2,2,100,1,0
42504,491.803278688525,4,2,2,100,1,0
42627,0.915541313801785,4,2,2,100,1,0
42631,491.803278688525,4,2,2,100,1,0
42754,0.915541313801785,4,2,2,100,1,0
42757,491.803278688525,4,2,2,100,1,0
42880,0.915541313801785,4,2,2,100,1,0
42883,491.803278688525,4,2,2,100,1,0
43006,0.915541313801785,4,2,2,100,1,0
43010,491.803278688525,4,2,2,100,1,0
43502,491.803278688525,4,2,2,100,1,0
43502,0.915541313801785,4,2,2,100,1,0
43748,0.915541313801785,4,2,2,100,1,0
43749,491.803278688525,4,2,2,100,1,0
43872,0.915541313801785,4,2,2,100,1,0
43874,491.803278688525,4,2,2,100,1,0
43997,0.915541313801785,4,2,2,100,1,0
43999,491.803278688525,4,2,2,100,1,0
44121,0.915541313801785,4,2,2,100,1,0
44124,491.803278688525,4,2,2,100,1,0
44246,7986.90146615858,4,2,2,100,1,0
46243,0.915541313801785,4,2,2,100,1,0
46246,400,4,2,2,100,1,0
46446,0.915541313801785,4,2,2,100,1,0
46450,491.803278688525,4,2,2,100,1,0
46818,0.915541313801785,4,2,2,100,1,0
46821,491.803278688525,4,2,2,100,1,0
47436,0.915541313801785,4,2,2,100,1,0
47439,491.803278688525,4,2,2,100,1,0
47808,0.915541313801785,4,2,2,100,1,0
47811,491.803278688525,4,2,2,100,1,0
48056,0.915541313801785,4,2,2,100,1,0
48060,491.803278688525,4,2,2,100,1,0
48183,0.915541313801785,4,2,2,100,1,0
48186,491.803278688525,4,2,2,100,1,0
48309,0.915541313801785,4,2,2,100,1,0
48312,491.803278688525,4,2,2,100,1,0
48435,0.915541313801785,4,2,2,100,1,0
48439,491.803278688525,4,2,2,100,1,0
48562,0.915541313801785,4,2,2,100,1,0
48565,491.803278688525,4,2,2,100,1,0
48688,0.915541313801785,4,2,2,100,1,0
48692,491.803278688525,4,2,2,100,1,0
48815,0.915541313801785,4,2,2,100,1,0
48818,491.803278688525,4,2,2,100,1,0
48941,0.915541313801785,4,2,2,100,1,0
48944,491.803278688525,4,2,2,100,1,0
49067,0.915541313801785,4,2,2,100,1,0
49071,491.803278688525,4,2,2,100,1,0
49194,0.915541313801785,4,2,2,100,1,0
49197,491.803278688525,4,2,2,100,1,0
49320,0.915541313801785,4,2,2,100,1,0
49323,491.803278688525,4,2,2,100,1,0
49446,0.915541313801785,4,2,2,100,1,0
49450,491.803278688525,4,2,2,100,1,0
49573,0.915541313801785,4,2,2,100,1,0
49576,491.803278688525,4,2,2,100,1,0
50068,0.915541313801785,4,2,2,100,1,0
50071,491.803278688525,4,2,2,100,1,0
50091,491.803278688525,4,2,2,100,1,0
54026,1967.2131147541,4,2,2,100,1,0
56485,600,4,2,2,100,1,0
56635,0.915541313801785,4,2,2,100,1,0
56637,20833.3325054911,4,2,2,100,1,0
57939,458.015267175573,4,2,2,100,1,0
57968,229.007633587786,4,2,2,100,1,0
58006,916.030534351145,4,2,2,100,1,0
58082,229.007633587786,4,2,2,100,1,0
58120,916.030534351145,4,2,2,100,1,0
58197,229.007633587786,4,2,2,100,1,0
58235,916.030534351145,4,2,2,100,1,0
58311,229.007633587786,4,2,2,100,1,0
58349,916.030534351145,4,2,2,100,1,0
58426,229.007633587786,4,2,2,100,1,0
58464,916.030534351145,4,2,2,100,1,0
58540,229.007633587786,4,2,2,100,1,0
58578,916.030534351145,4,2,2,100,1,0
58655,229.007633587786,4,2,2,100,1,0
58693,916.030534351145,4,2,2,100,1,0
58769,229.007633587786,4,2,2,100,1,0
58808,916.030534351145,4,2,2,100,1,0
58884,229.007633587786,4,2,2,100,1,0
58922,916.030534351145,4,2,2,100,1,0
58998,229.007633587786,4,2,2,100,1,0
59037,916.030534351145,4,2,2,100,1,0
59113,229.007633587786,4,2,2,100,1,0
59151,916.030534351145,4,2,2,100,1,0
59227,229.007633587786,4,2,2,100,1,0
59266,916.030534351145,4,2,2,100,1,0
59342,229.007633587786,4,2,2,100,1,0
