[Metadata]
Carry Me Away (Extended Mix)
lapix
Destiny19
 
72
0.279

[TimingPoints]
0,342.857142857143,4,2,2,100,1,0
1371,342.857142857143,4,2,2,100,1,0
6171,228.571428571429,4,2,2,100,1,0
6257,685.714285714286,4,2,2,100,1,0
6343,228.571428571429,4,2,2,100,1,0
6429,685.714285714286,4,2,2,100,1,0
6514,228.571428571429,4,2,2,100,1,0
6600,685.714285714286,4,2,2,100,1,0
6686,228.571428571429,4,2,2,100,1,0
6771,685.714285714286,4,2,2,100,1,0
6857,342.857142857143,4,2,2,100,1,0
11657,228.571428571429,4,2,2,100,1,0
11743,685.714285714286,4,2,2,100,1,0
11829,342.857142857143,4,2,2,100,1,0
12000,228.571428571429,4,2,2,100,1,0
12086,685.714285714286,4,2,2,100,1,0
12171,342.857142857143,4,2,2,100,1,0
12257,685.714285714286,4,2,2,100,1,0
12300,228.571428571429,4,2,2,100,1,0
12343,342.857142857143,4,2,2,100,1,0
17143,228.571428571429,4,2,2,100,1,0
17229,685.714285714286,4,2,2,100,1,0
17314,342.857142857143,4,2,2,100,1,0
17486,228.571428571429,4,2,2,100,1,0
17571,685.714285714286,4,2,2,100,1,0
17657,342.857142857143,4,2,2,100,1,0
17743,685.714285714286,4,2,2,100,1,0
17786,228.571428571429,4,2,2,100,1,0
17829,228.571428571429,4,2,2,100,1,0
17871,685.714285714286,4,2,2,100,1,0
17914,342.857142857143,4,2,2,100,1,0
18000,228.571428571429,4,2,2,100,1,0
18043,685.714285714286,4,2,2,100,1,0
18086,342.857142857143,4,2,2,100,1,0
18171,228.571428571429,4,2,2,100,1,0
18214,685.714285714286,4,2,2,100,1,0
18257,342.857142857143,4,2,2,100,1,0
18343,228.571428571429,4,2,2,100,1,0
18386,685.714285714286,4,2,2,100,1,0
18429,342.857142857143,4,2,2,100,1,0
18514,228.571428571429,4,2,2,100,1,0
18557,685.714285714286,4,2,2,100,1,0
18600,342.857142857143,4,2,2,100,1,0
18686,228.571428571429,4,2,2,100,1,0
18729,685.714285714286,4,2,2,100,1,0
18771,342.857142857143,4,2,2,100,1,0
18857,228.571428571429,4,2,2,100,1,0
18900,685.714285714286,4,2,2,100,1,0
18943,342.857142857143,4,2,2,100,1,0
19029,228.571428571429,4,2,2,100,1,0
19071,685.714285714286,4,2,2,100,1,0
19114,342.857142857143,4,2,2,100,1,0
19200,228.571428571429,4,2,2,100,1,0
19243,685.714285714286,4,2,2,100,1,0
19286,228.571428571429,4,2,2,100,1,0
19329,685.714285714286,4,2,2,100,1,0
19371,228.571428571429,4,2,2,100,1,0
19414,685.714285714286,4,2,2,100,1,0
19457,228.571428571429,4,2,2,100,1,0
19500,685.714285714286,4,2,2,100,1,0
19543,228.571428571429,4,2,2,100,1,0
19586,685.714285714286,4,2,2,100,1,0
19629,228.571428571429,4,2,2,100,1,0
19671,685.714285714286,4,2,2,100,1,0
19714,228.571428571429,4,2,2,100,1,0
19757,685.714285714286,4,2,2,100,1,0
19800,228.571428571429,4,2,2,100,1,0
19843,685.714285714286,4,2,2,100,1,0
19886,342.857142857143,4,2,2,100,1,0
22800,228.571428571429,4,2,2,100,1,0
22886,685.714285714286,4,2,2,100,1,0
22971,342.857142857143,4,2,2,100,1,0
23229,685.714285714286,4,2,2,100,1,0
23271,228.571428571429,4,2,2,100,1,0
23314,342.857142857143,4,2,2,100,1,0
27086,228.571428571429,4,2,2,100,1,0
27171,342.857142857143,4,2,2,100,1,0
27257,685.714285714286,4,2,2,100,1,0
27386,228.571428571429,4,2,2,100,1,0
27429,342.857142857143,4,2,2,100,1,0
41143,228.571428571429,4,2,2,100,1,0
41186,685.714285714286,4,2,2,100,1,0
41229,228.571428571429,4,2,2,100,1,0
41271,685.714285714286,4,2,2,100,1,0
41314,228.571428571429,4,2,2,100,1,0
41357,685.714285714286,4,2,2,100,1,0
41400,228.571428571429,4,2,2,100,1,0
41443,685.714285714286,4,2,2,100,1,0
41486,228.571428571429,4,2,2,100,1,0
41529,685.714285714286,4,2,2,100,1,0
41571,228.571428571429,4,2,2,100,1,0
41614,685.714285714286,4,2,2,100,1,0
41657,228.571428571429,4,2,2,100,1,0
41700,685.714285714286,4,2,2,100,1,0
41743,228.571428571429,4,2,2,100,1,0
41786,685.714285714286,4,2,2,100,1,0
41829,228.571428571429,4,2,2,100,1,0
41871,685.714285714286,4,2,2,100,1,0
41914,228.571428571429,4,2,2,100,1,0
41957,685.714285714286,4,2,2,100,1,0
42000,228.571428571429,4,2,2,100,1,0
42043,685.714285714286,4,2,2,100,1,0
42086,228.571428571429,4,2,2,100,1,0
42129,685.714285714286,4,2,2,100,1,0
42171,228.571428571429,4,2,2,100,1,0
42214,685.714285714286,4,2,2,100,1,0
42257,228.571428571429,4,2,2,100,1,0
42300,685.714285714286,4,2,2,100,1,0
42343,228.571428571429,4,2,2,100,1,0
42386,685.714285714286,4,2,2,100,1,0
42429,228.571428571429,4,2,2,100,1,0
42471,685.714285714286,4,2,2,100,1,0
42514,342.857142857143,4,2,2,100,1,0
44914,685.714285714286,4,2,2,100,1,0
45000,457.142857142857,4,2,2,100,1,0
45086,274.285714285714,4,2,2,100,1,0
45171,228.571428571429,4,2,2,100,1,0
45257,342.857142857143,4,2,2,100,1,0
51086,228.571428571429,4,2,2,100,1,0
51129,685.714285714286,4,2,2,100,1,0
51171,228.571428571429,4,2,2,100,1,0
51214,685.714285714286,4,2,2,100,1,0
51257,228.571428571429,4,2,2,100,1,0
51300,685.714285714286,4,2,2,100,1,0
51343,228.571428571429,4,2,2,100,1,0
51386,685.714285714286,4,2,2,100,1,0
51429,342.857142857143,4,2,2,100,1,0
51600,228.571428571429,4,2,2,100,1,0
51643,685.714285714286,4,2,2,100,1,0
51686,342.857142857143,4,2,2,100,1,0
51771,228.571428571429,4,2,2,100,1,0
51814,685.714285714286,4,2,2,100,1,0
51857,342.857142857143,4,2,2,100,1,0
54514,228.571428571429,4,2,2,100,1,0
54600,685.714285714286,4,2,2,100,1,0
54686,228.571428571429,4,2,2,100,1,0
54771,685.714285714286,4,2,2,100,1,0
54857,342.857142857143,4,2,2,100,1,0
55886,228.571428571429,4,2,2,100,1,0
55929,685.714285714286,4,2,2,100,1,0
56057,342.857142857143,4,2,2,100,1,0
56143,228.571428571429,4,2,2,100,1,0
56229,342.857142857143,4,2,2,100,1,0
61029,228.571428571429,4,2,2,100,1,0
61114,685.714285714286,4,2,2,100,1,0
61200,228.571428571429,4,2,2,100,1,0
61286,685.714285714286,4,2,2,100,1,0
61371,228.571428571429,4,2,2,100,1,0
61457,685.714285714286,4,2,2,100,1,0
61543,228.571428571429,4,2,2,100,1,0
61629,685.714285714286,4,2,2,100,1,0
61714,228.571428571429,4,2,2,100,1,0
61800,685.714285714286,4,2,2,100,1,0
61886,228.571428571429,4,2,2,100,1,0
61971,685.714285714286,4,2,2,100,1,0
62057,228.571428571429,4,2,2,100,1,0
62143,685.714285714286,4,2,2,100,1,0
62229,228.571428571429,4,2,2,100,1,0
62314,685.714285714286,4,2,2,100,1,0
62400,228.571428571429,4,2,2,100,1,0
62486,685.714285714286,4,2,2,100,1,0
62571,228.571428571429,4,2,2,100,1,0
62657,685.714285714286,4,2,2,100,1,0
62743,228.571428571429,4,2,2,100,1,0
62829,685.714285714286,4,2,2,100,1,0
62914,228.571428571429,4,2,2,100,1,0
63000,685.714285714286,4,2,2,100,1,0
63086,228.571428571429,4,2,2,100,1,0
63171,685.714285714286,4,2,2,100,1,0
63257,228.571428571429,4,2,2,100,1,0
63343,685.714285714286,4,2,2,100,1,0
63429,228.571428571429,4,2,2,100,1,0
63514,685.714285714286,4,2,2,100,1,0
63600,228.571428571429,4,2,2,100,1,0
