[Metadata]
Idola
iconoclasm feat. GUMI
inava
beatmania iidx
55
0.022

[TimingPoints]
1225,298.507462686567,4,2,1,0,1,0

[HitObjects]
329,192,926,5,0,0:0:0:0:
475,192,1225,1,0,0:0:0:0:
36,192,1225,1,0,0:0:0:0:
182,192,1225,1,0,0:0:0:0:
256,192,1225,1,0,0:0:0:0:
402,192,1324,1,0,0:0:0:0:
329,192,1424,1,0,0:0:0:0:
256,192,1523,1,0,0:0:0:0:
109,192,1523,1,0,0:0:0:0:
182,192,1623,1,0,0:0:0:0:
475,192,1623,1,0,0:0:0:0:
109,192,1722,1,0,0:0:0:0:
402,192,1722,1,0,0:0:0:0:
36,192,1822,1,0,0:0:0:0:
329,192,1822,1,0,0:0:0:0:
182,192,1971,1,0,0:0:0:0:
402,192,2120,1,0,0:0:0:0:
256,192,2120,1,0,0:0:0:0:
109,192,2269,1,0,0:0:0:0:
475,192,2269,1,0,0:0:0:0:
182,192,2269,1,0,0:0:0:0:
329,192,2269,1,0,0:0:0:0:
36,192,2419,1,0,0:0:0:0:
256,192,2419,1,0,0:0:0:0:
329,192,2518,1,0,0:0:0:0:
109,192,2518,1,0,0:0:0:0:
402,192,2618,1,0,0:0:0:0:
182,192,2618,1,0,0:0:0:0:
256,192,2717,1,0,0:0:0:0:
475,192,2717,1,0,0:0:0:0:
182,192,2817,1,0,0:0:0:0:
329,192,2817,1,0,0:0:0:0:
109,192,2916,1,0,0:0:0:0:
402,192,2916,1,0,0:0:0:0:
36,192,3016,1,0,0:0:0:0:
256,192,3016,1,0,0:0:0:0:
329,192,3016,1,0,0:0:0:0:
475,192,3016,1,0,0:0:0:0:
256,192,3314,1,0,0:0:0:0:
402,192,3314,1,0,0:0:0:0:
475,192,3314,1,0,0:0:0:0:
109,192,3314,1,0,0:0:0:0:
36,192,3613,1,0,0:0:0:0:
182,192,3613,1,0,0:0:0:0:
329,192,3613,1,0,0:0:0:0:
475,192,3613,1,0,0:0:0:0:
256,192,3712,1,0,0:0:0:0:
109,192,3812,1,0,0:0:0:0:
329,192,3911,1,0,0:0:0:0:
475,192,3911,1,0,0:0:0:0:
36,192,4011,1,0,0:0:0:0:
182,192,4011,1,0,0:0:0:0:
329,192,4110,1,0,0:0:0:0:
402,192,4110,1,0,0:0:0:0:
36,192,4210,1,0,0:0:0:0:
109,192,4210,1,0,0:0:0:0:
256,192,4210,1,0,0:0:0:0:
402,192,4210,1,0,0:0:0:0:
182,192,4309,1,0,0:0:0:0:
256,192,4409,1,0,0:0:0:0:
36,192,4508,1,0,0:0:0:0:
329,192,4508,1,0,0:0:0:0:
109,192,4608,1,0,0:0:0:0:
402,192,4608,1,0,0:0:0:0:
182,192,4707,1,0,0:0:0:0:
475,192,4707,1,0,0:0:0:0:
36,192,4807,1,0,0:0:0:0:
256,192,4807,1,0,0:0:0:0:
329,192,4807,1,0,0:0:0:0:
402,192,4906,1,0,0:0:0:0:
182,192,5006,1,0,0:0:0:0:
36,192,5105,1,0,0:0:0:0:
329,192,5105,1,0,0:0:0:0:
475,192,5105,1,0,0:0:0:0:
256,192,5205,1,0,0:0:0:0:
402,192,5304,1,0,0:0:0:0:
109,192,5404,1,0,0:0:0:0:
182,192,5404,1,0,0:0:0:0:
329,192,5404,1,0,0:0:0:0:
475,192,5503,1,0,0:0:0:0:
402,192,5503,1,0,0:0:0:0:
329,192,5503,1,0,0:0:0:0:
36,192,5702,1,0,0:0:0:0:
182,192,5702,1,0,0:0:0:0:
402,192,5851,1,0,0:0:0:0:
182,192,5851,1,0,0:0:0:0:
36,192,6001,1,0,0:0:0:0:
256,192,6001,1,0,0:0:0:0:
475,192,6001,1,0,0:0:0:0:
402,192,6100,1,0,0:0:0:0:
329,192,6200,1,0,0:0:0:0:
256,192,6299,1,0,0:0:0:0:
36,192,6299,1,0,0:0:0:0:
182,192,6299,1,0,0:0:0:0:
109,192,6399,1,0,0:0:0:0:
329,192,6399,1,0,0:0:0:0:
182,192,6498,1,0,0:0:0:0:
402,192,6498,1,0,0:0:0:0:
256,192,6598,1,0,0:0:0:0:
36,192,6598,1,0,0:0:0:0:
475,192,6598,1,0,0:0:0:0:
109,192,6598,1,0,0:0:0:0:
182,192,6896,1,0,0:0:0:0:
402,192,6896,1,0,0:0:0:0:
256,192,6996,1,0,0:0:0:0:
109,192,7045,1,0,0:0:0:0:
329,192,7095,1,0,0:0:0:0:
36,192,7195,1,0,0:0:0:0:
256,192,7195,1,0,0:0:0:0:
475,192,7195,1,0,0:0:0:0:
109,192,7294,1,0,0:0:0:0:
182,192,7394,1,0,0:0:0:0:
475,192,7493,1,0,0:0:0:0:
329,192,7493,1,0,0:0:0:0:
256,192,7493,1,0,0:0:0:0:
402,192,7593,1,0,0:0:0:0:
109,192,7593,1,0,0:0:0:0:
329,192,7692,1,0,0:0:0:0:
109,192,7692,1,0,0:0:0:0:
475,192,7792,1,0,0:0:0:0:
402,192,7792,1,0,0:0:0:0:
256,192,7792,1,0,0:0:0:0:
36,192,7792,1,0,0:0:0:0:
475,192,8090,1,0,0:0:0:0:
256,192,8090,1,0,0:0:0:0:
329,192,8190,1,0,0:0:0:0:
36,192,8239,1,0,0:0:0:0:
182,192,8239,1,0,0:0:0:0:
402,192,8289,1,0,0:0:0:0:
36,192,8389,1,0,0:0:0:0:
109,192,8389,1,0,0:0:0:0:
256,192,8389,1,0,0:0:0:0:
475,192,8389,1,0,0:0:0:0:
329,192,8538,1,0,0:0:0:0:
475,192,8687,1,0,0:0:0:0:
182,192,8687,1,0,0:0:0:0:
402,192,8787,1,0,0:0:0:0:
36,192,8836,1,0,0:0:0:0:
109,192,8836,1,0,0:0:0:0:
329,192,8886,1,0,0:0:0:0:
182,192,8986,1,0,0:0:0:0:
36,192,8986,1,0,0:0:0:0:
475,192,8986,1,0,0:0:0:0:
256,192,8986,1,0,0:0:0:0:
329,192,9135,1,0,0:0:0:0:
475,192,9284,1,0,0:0:0:0:
256,192,9284,1,0,0:0:0:0:
329,192,9384,1,0,0:0:0:0:
36,192,9433,1,0,0:0:0:0:
182,192,9433,1,0,0:0:0:0:
402,192,9483,1,0,0:0:0:0:
256,192,9508,1,0,0:0:0:0:
329,192,9583,1,0,0:0:0:0:
36,192,9583,1,0,0:0:0:0:
475,192,9583,1,0,0:0:0:0:
109,192,9583,1,0,0:0:0:0:
182,192,9732,1,0,0:0:0:0:
256,192,9881,1,0,0:0:0:0:
36,192,9881,1,0,0:0:0:0:
182,192,9981,1,0,0:0:0:0:
329,192,10030,1,0,0:0:0:0:
475,192,10030,1,0,0:0:0:0:
109,192,10080,1,0,0:0:0:0:
256,192,10105,1,0,0:0:0:0:
182,192,10180,1,0,0:0:0:0:
36,192,10180,1,0,0:0:0:0:
402,192,10180,1,0,0:0:0:0:
475,192,10180,1,0,0:0:0:0:
329,192,10254,1,0,0:0:0:0:
402,192,10329,1,0,0:0:0:0:
256,192,10329,1,0,0:0:0:0:
109,192,10329,1,0,0:0:0:0:
36,192,10329,1,0,0:0:0:0:
475,192,10329,1,0,0:0:0:0:
402,192,10627,1,0,0:0:0:0:
36,192,10777,1,0,0:0:0:0:
182,192,10777,1,0,0:0:0:0:
329,192,10777,1,0,0:0:0:0:
475,192,10777,1,0,0:0:0:0:
109,192,10926,1,0,0:0:0:0:
329,192,11075,1,0,0:0:0:0:
109,192,11224,1,0,0:0:0:0:
256,192,11374,1,0,0:0:0:0:
36,192,11523,1,0,0:0:0:0:
256,192,11672,1,0,0:0:0:0:
36,192,11822,1,0,0:0:0:0:
475,192,11971,1,0,0:0:0:0:
182,192,11971,1,0,0:0:0:0:
109,192,12120,1,0,0:0:0:0:
475,192,12269,1,0,0:0:0:0:
109,192,12419,1,0,0:0:0:0:
402,192,12568,1,0,0:0:0:0:
36,192,12717,1,0,0:0:0:0:
402,192,12866,1,0,0:0:0:0:
36,192,13016,1,0,0:0:0:0:
182,192,13165,1,0,0:0:0:0:
475,192,13165,1,0,0:0:0:0:
329,192,13314,1,0,0:0:0:0:
182,192,13463,1,0,0:0:0:0:
329,192,13613,1,0,0:0:0:0:
109,192,13762,1,0,0:0:0:0:
256,192,13911,1,0,0:0:0:0:
402,192,14060,1,0,0:0:0:0:
256,192,14210,1,0,0:0:0:0:
36,192,14359,1,0,0:0:0:0:
475,192,14359,1,0,0:0:0:0:
182,192,14508,1,0,0:0:0:0:
402,192,14657,1,0,0:0:0:0:
182,192,14807,1,0,0:0:0:0:
36,192,14956,1,0,0:0:0:0:
329,192,14956,1,0,0:0:0:0:
109,192,15105,1,0,0:0:0:0:
256,192,15105,1,0,0:0:0:0:
182,192,15254,1,0,0:0:0:0:
329,192,15254,1,0,0:0:0:0:
109,192,15404,1,0,0:0:0:0:
402,192,15404,1,0,0:0:0:0:
256,192,15553,1,0,0:0:0:0:
475,192,15553,1,0,0:0:0:0:
36,192,15553,1,0,0:0:0:0:
256,192,15702,1,0,0:0:0:0:
329,192,15702,1,0,0:0:0:0:
256,192,15851,1,0,0:0:0:0:
109,192,15851,1,0,0:0:0:0:
256,192,16001,1,0,0:0:0:0:
402,192,16001,1,0,0:0:0:0:
182,192,16150,1,0,0:0:0:0:
36,192,16150,1,0,0:0:0:0:
182,192,16299,1,0,0:0:0:0:
402,192,16299,1,0,0:0:0:0:
182,192,16448,1,0,0:0:0:0:
256,192,16448,1,0,0:0:0:0:
182,192,16598,1,0,0:0:0:0:
402,192,16598,1,0,0:0:0:0:
109,192,16747,1,0,0:0:0:0:
329,192,16747,1,0,0:0:0:0:
109,192,16896,1,0,0:0:0:0:
475,192,16896,1,0,0:0:0:0:
109,192,17045,1,0,0:0:0:0:
256,192,17045,1,0,0:0:0:0:
109,192,17195,1,0,0:0:0:0:
402,192,17195,1,0,0:0:0:0:
36,192,17344,1,0,0:0:0:0:
182,192,17344,1,0,0:0:0:0:
36,192,17493,1,0,0:0:0:0:
256,192,17493,1,0,0:0:0:0:
109,192,17493,1,0,0:0:0:0:
182,192,17642,1,0,0:0:0:0:
36,192,17642,1,0,0:0:0:0:
329,192,17642,1,0,0:0:0:0:
36,192,17792,1,0,0:0:0:0:
402,192,17792,1,0,0:0:0:0:
256,192,17792,1,0,0:0:0:0:
256,192,17941,1,0,0:0:0:0:
475,192,17941,1,0,0:0:0:0:
109,192,17941,1,0,0:0:0:0:
329,192,17941,1,0,0:0:0:0:
256,192,18090,1,0,0:0:0:0:
475,192,18090,1,0,0:0:0:0:
475,192,18239,1,0,0:0:0:0:
256,192,18239,1,0,0:0:0:0:
182,192,18277,1,0,0:0:0:0:
109,192,18314,1,0,0:0:0:0:
36,192,18351,1,0,0:0:0:0:
475,192,18389,1,0,0:0:0:0:
329,192,18389,1,0,0:0:0:0:
36,192,18538,1,0,0:0:0:0:
256,192,18538,1,0,0:0:0:0:
402,192,18538,1,0,0:0:0:0:
182,192,18538,1,0,0:0:0:0:
36,192,18687,1,0,0:0:0:0:
256,192,18687,1,0,0:0:0:0:
36,192,18836,1,0,0:0:0:0:
256,192,18836,1,0,0:0:0:0:
329,192,18874,1,0,0:0:0:0:
402,192,18911,1,0,0:0:0:0:
475,192,18948,1,0,0:0:0:0:
36,192,18986,1,0,0:0:0:0:
182,192,18986,1,0,0:0:0:0:
256,192,19060,1,0,0:0:0:0:
402,192,19135,1,0,0:0:0:0:
329,192,19135,1,0,0:0:0:0:
475,192,19135,1,0,0:0:0:0:
182,192,19210,1,0,0:0:0:0:
109,192,19210,1,0,0:0:0:0:
36,192,19210,1,0,0:0:0:0:
256,192,19284,1,0,0:0:0:0:
402,192,19284,1,0,0:0:0:0:
329,192,19284,1,0,0:0:0:0:
182,192,19433,1,0,0:0:0:0:
36,192,19433,1,0,0:0:0:0:
109,192,19433,1,0,0:0:0:0:
475,192,19508,1,0,0:0:0:0:
329,192,19508,1,0,0:0:0:0:
402,192,19508,1,0,0:0:0:0:
256,192,19583,1,0,0:0:0:0:
109,192,19583,1,0,0:0:0:0:
182,192,19583,1,0,0:0:0:0:
36,192,19732,1,0,0:0:0:0:
329,192,19732,1,0,0:0:0:0:
182,192,19732,1,0,0:0:0:0:
109,192,19807,1,0,0:0:0:0:
402,192,19807,1,0,0:0:0:0:
256,192,19807,1,0,0:0:0:0:
182,192,19881,1,0,0:0:0:0:
475,192,19881,1,0,0:0:0:0:
329,192,19881,1,0,0:0:0:0:
329,192,20030,1,0,0:0:0:0:
109,192,20030,1,0,0:0:0:0:
182,192,20105,1,0,0:0:0:0:
402,192,20105,1,0,0:0:0:0:
329,192,20180,1,0,0:0:0:0:
109,192,20180,1,0,0:0:0:0:
182,192,20254,1,0,0:0:0:0:
402,192,20254,1,0,0:0:0:0:
36,192,20329,1,0,0:0:0:0:
256,192,20329,1,0,0:0:0:0:
475,192,20329,1,0,0:0:0:0:
109,192,20329,1,0,0:0:0:0:
329,192,20478,1,0,0:0:0:0:
182,192,20478,1,0,0:0:0:0:
182,192,20627,1,0,0:0:0:0:
402,192,20627,1,0,0:0:0:0:
36,192,20627,1,0,0:0:0:0:
475,192,20627,1,0,0:0:0:0:
329,192,20777,1,0,0:0:0:0:
109,192,20777,1,0,0:0:0:0:
329,192,20851,1,0,0:0:0:0:
329,192,20926,128,0,21224:0:0:0:0:
36,192,20926,1,0,0:0:0:0:
475,192,20926,1,0,0:0:0:0:
182,192,21075,1,0,0:0:0:0:
36,192,21224,1,0,0:0:0:0:
402,192,21224,1,0,0:0:0:0:
475,192,21224,1,0,0:0:0:0:
182,192,21224,1,0,0:0:0:0:
109,192,21374,1,0,0:0:0:0:
256,192,21374,1,0,0:0:0:0:
182,192,21448,1,0,0:0:0:0:
329,192,21448,1,0,0:0:0:0:
256,192,21523,1,0,0:0:0:0:
475,192,21523,1,0,0:0:0:0:
36,192,21523,1,0,0:0:0:0:
402,192,21523,1,0,0:0:0:0:
182,192,21672,1,0,0:0:0:0:
329,192,21672,1,0,0:0:0:0:
109,192,21822,1,0,0:0:0:0:
36,192,21822,1,0,0:0:0:0:
475,192,21822,1,0,0:0:0:0:
329,192,21822,1,0,0:0:0:0:
402,192,21971,1,0,0:0:0:0:
182,192,21971,1,0,0:0:0:0:
182,192,22045,1,0,0:0:0:0:
182,192,22120,128,0,22419:0:0:0:0:
36,192,22120,1,0,0:0:0:0:
475,192,22120,1,0,0:0:0:0:
329,192,22269,1,0,0:0:0:0:
329,192,22419,1,0,0:0:0:0:
475,192,22419,1,0,0:0:0:0:
109,192,22419,1,0,0:0:0:0:
36,192,22419,1,0,0:0:0:0:
109,192,22568,1,0,0:0:0:0:
329,192,22568,1,0,0:0:0:0:
182,192,22642,1,0,0:0:0:0:
402,192,22642,1,0,0:0:0:0:
36,192,22717,1,0,0:0:0:0:
256,192,22717,1,0,0:0:0:0:
475,192,22717,1,0,0:0:0:0:
329,192,22717,1,0,0:0:0:0:
36,192,22866,1,0,0:0:0:0:
182,192,22866,1,0,0:0:0:0:
329,192,23016,1,0,0:0:0:0:
402,192,23016,1,0,0:0:0:0:
475,192,23016,1,0,0:0:0:0:
109,192,23016,1,0,0:0:0:0:
182,192,23165,1,0,0:0:0:0:
109,192,23239,1,0,0:0:0:0:
36,192,23314,1,0,0:0:0:0:
256,192,23314,1,0,0:0:0:0:
329,192,23314,1,0,0:0:0:0:
402,192,23314,1,0,0:0:0:0:
475,192,23314,1,0,0:0:0:0:
36,192,23463,1,0,0:0:0:0:
182,192,23463,1,0,0:0:0:0:
109,192,23613,1,0,0:0:0:0:
256,192,23613,1,0,0:0:0:0:
475,192,23613,1,0,0:0:0:0:
402,192,23613,1,0,0:0:0:0:
182,192,23762,1,0,0:0:0:0:
329,192,23762,1,0,0:0:0:0:
36,192,23911,1,0,0:0:0:0:
109,192,23911,1,0,0:0:0:0:
256,192,23911,1,0,0:0:0:0:
475,192,23911,1,0,0:0:0:0:
475,192,24060,1,0,0:0:0:0:
329,192,24060,1,0,0:0:0:0:
109,192,24210,1,0,0:0:0:0:
182,192,24210,1,0,0:0:0:0:
256,192,24210,1,0,0:0:0:0:
402,192,24210,1,0,0:0:0:0:
36,192,24359,1,0,0:0:0:0:
109,192,24433,1,0,0:0:0:0:
182,192,24508,1,0,0:0:0:0:
329,192,24508,1,0,0:0:0:0:
475,192,24508,1,0,0:0:0:0:
402,192,24508,1,0,0:0:0:0:
109,192,24583,1,0,0:0:0:0:
256,192,24657,1,0,0:0:0:0:
402,192,24657,1,0,0:0:0:0:
36,192,24657,1,0,0:0:0:0:
109,192,24807,1,0,0:0:0:0:
329,192,24807,1,0,0:0:0:0:
475,192,24807,1,0,0:0:0:0:
36,192,24807,1,0,0:0:0:0:
182,192,24956,1,0,0:0:0:0:
