[Metadata]
Vindication
Laur
Madoka2574
Arcaea Adverse Prelude Dubstep Piano Artcore Orchestral
58
0.01



[TimingPoints]
175,344.827586206897,4,1,1,10,1,0
175,-125,4,1,1,10,0,0
11209,-111.111111111111,4,1,1,10,0,0
20864,-106.382978723404,4,1,1,10,0,0
21037,-102.040816326531,4,1,1,10,0,0
21209,-98.0392156862745,4,1,1,10,0,0
21381,-94.3396226415094,4,1,1,10,0,0
21554,-90.9090909090909,4,1,1,10,0,0
21726,-87.719298245614,4,1,1,10,0,0
21899,-84.7457627118644,4,1,1,10,0,0
22071,-81.9672131147541,4,1,1,10,0,0
22243,-100,4,1,1,45,0,0
44312,-102.040816326531,4,1,1,45,0,0
44485,-104.166666666667,4,1,1,45,0,0
44657,-106.382978723404,4,1,1,45,0,0
44830,-108.695652173913,4,1,1,45,0,0
45002,-111.111111111111,4,1,1,45,0,0
45175,-113.636363636364,4,1,1,45,0,0
45347,-116.279069767442,4,1,1,45,0,0
45519,-119.047619047619,4,1,1,45,0,0
45692,-121.951219512195,4,1,1,45,0,0
46037,-119.047619047619,4,1,1,45,0,0
46381,-116.279069767442,4,1,1,45,0,0
46726,-113.636363636364,4,1,1,45,0,0
47071,-111.111111111111,4,1,1,45,0,0
47416,-108.695652173913,4,1,1,45,0,0
47761,-106.382978723404,4,1,1,45,0,0
48106,-105.263157894737,4,1,1,45,0,0
48450,-104.166666666667,4,1,1,45,0,0
48795,-103.092783505155,4,1,1,45,0,0
49140,-102.040816326531,4,1,1,45,0,0
49485,-101.010101010101,4,1,1,45,0,0
49830,-100,4,1,1,45,0,0
54485,-500,4,1,1,45,0,0
54657,-333.333333333333,4,1,1,45,0,0
54830,-222.222222222222,4,1,1,45,0,0
54916,-166.666666666667,4,1,1,45,0,0
55002,-133.333333333333,4,1,1,45,0,0
55088,-111.111111111111,4,1,1,45,0,0
55175,-90.9090909090909,4,1,1,45,0,0
55261,-76.9230769230769,4,1,1,45,0,0
55347,-100,4,1,1,45,0,0
58106,-133.333333333333,4,1,1,45,0,0
58364,-57.1428571428571,4,1,1,45,0,0
58450,-200,4,1,1,45,0,0
58709,-50,4,1,1,45,0,0
58795,-100,4,1,1,45,0,0
67071,-45.4545454545455,4,1,1,45,0,0
67114,-166.666666666667,4,1,1,45,0,0
67243,-45.4545454545455,4,1,1,45,0,0
67287,-166.666666666667,4,1,1,45,0,0
67416,-45.4545454545455,4,1,1,45,0,0
67502,-166.666666666667,4,1,1,45,0,0
67761,-100,4,1,1,45,0,0
68106,-45.4545454545455,4,1,1,45,0,0
68149,-166.666666666667,4,1,1,45,0,0
68278,-45.4545454545455,4,1,1,45,0,0
68321,-166.666666666667,4,1,1,45,0,0
68450,-45.4545454545455,4,1,1,45,0,0
68493,-166.666666666667,4,1,1,45,0,0
68623,-100,4,1,1,45,0,0
68795,-45.4545454545455,4,1,1,45,0,0
68881,-166.666666666667,4,1,1,45,0,0
69140,-100,4,1,1,45,0,0
69830,-45.4545454545455,4,1,1,45,0,0
69873,-166.666666666667,4,1,1,45,0,0
70002,-45.4545454545455,4,1,1,45,0,0
70045,-166.666666666667,4,1,1,45,0,0
70175,-45.4545454545455,4,1,1,45,0,0
70261,-166.666666666667,4,1,1,45,0,0
70519,-66.6666666666667,4,1,1,45,0,0
70606,-200,4,1,1,45,0,0
70692,-100,4,1,1,45,0,0
70864,-66.6666666666667,4,1,1,45,0,0
70950,-200,4,1,1,45,0,0
71037,-100,4,1,1,45,0,0
72588,-45.4545454545455,4,1,1,45,0,0
72631,-166.666666666667,4,1,1,45,0,0
72761,-45.4545454545455,4,1,1,45,0,0
72804,-166.666666666667,4,1,1,45,0,0
72933,-45.4545454545455,4,1,1,45,0,0
72976,-166.666666666667,4,1,1,45,0,0
73106,-100,4,1,1,45,0,0
74140,-55.5555555555556,4,1,1,45,0,0
74183,-500,4,1,1,45,0,0
74226,-55.5555555555556,4,1,1,45,0,0
74269,-500,4,1,1,45,0,0
74312,-55.5555555555556,4,1,1,45,0,0
74356,-500,4,1,1,45,0,0
74399,-55.5555555555556,4,1,1,45,0,0
74442,-500,4,1,1,45,0,0
74485,-55.5555555555556,4,1,1,45,0,0
74528,-500,4,1,1,45,0,0
74571,-55.5555555555556,4,1,1,45,0,0
74614,-500,4,1,1,45,0,0
74657,-100,4,1,1,45,0,0
80175,-125,4,1,1,10,0,0
91209,-111.111111111111,4,1,1,10,0,0
100864,-100,4,1,1,10,0,0
102243,-100,4,1,1,45,0,1
124312,-66.6666666666667,4,1,1,45,0,0
124399,-200,4,1,1,45,0,0
124485,-100,4,1,1,45,0,0
124657,-66.6666666666667,4,1,1,45,0,0
124743,-200,4,1,1,45,0,0
124830,-100,4,1,1,45,0,0
125002,-50,4,1,1,45,0,1
125045,-100,4,1,1,45,0,1
125692,-66.6666666666667,4,1,1,45,0,1
125735,-100,4,1,1,45,0,1
126381,-50,4,1,1,45,0,1
126425,-100,4,1,1,45,0,1
127071,-100,4,1,1,45,0,0
129830,-133.333333333333,4,1,1,45,0,0
130088,-57.1428571428571,4,1,1,45,0,0
130175,-100,4,1,1,45,0,0
130519,-50,4,1,1,45,0,1
130562,-100,4,1,1,45,0,1
131209,-66.6666666666667,4,1,1,45,0,1
131252,-100,4,1,1,45,0,1
131899,-50,4,1,1,45,0,1
131942,-100,4,1,1,45,0,1
132588,-100,4,1,1,45,0,0
133623,-200,4,1,1,45,0,0
133709,-66.6666666666667,4,1,1,45,0,0
133795,-100,4,1,1,45,0,0
135347,-66.6666666666667,4,1,1,45,0,0
135433,-200,4,1,1,45,0,0
135519,-100,4,1,1,45,0,0
135692,-66.6666666666667,4,1,1,45,0,0
135778,-200,4,1,1,45,0,0
135864,-66.6666666666667,4,1,1,45,0,0
135950,-200,4,1,1,45,0,0
136037,-50,4,1,1,45,0,1
136080,-100,4,1,1,45,0,1
136726,-66.6666666666667,4,1,1,45,0,1
136769,-100,4,1,1,45,0,1
137416,-50,4,1,1,45,0,1
137459,-100,4,1,1,45,0,1
138106,-100,4,1,1,45,0,0
139485,-55.5555555555556,4,1,1,45,0,0
139528,-500,4,1,1,45,0,0
139571,-55.5555555555556,4,1,1,45,0,0
139614,-500,4,1,1,45,0,0
139657,-55.5555555555556,4,1,1,45,0,0
139700,-500,4,1,1,45,0,0
